"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0600000US3600508510","Bronx borough, Bronx County, New York","860883","11423","215084","4638","211823","5350","262418","5191","171558","2354","392173","7179","468710","6844","219402","7495","344731","9277","29137","2018","5482","1636","N","N","223338","11643","38126","5180","444172","8609","95753","2121","67743","5312","121387","6223","242407","8664","180562","8426","73459","6205","113093","5979","62232","4571","671753","11939","175325","7854","835783","11453","196470","10754","639313","13337","41941","1299","(X)","(X)","25.0","0.4","24.6","0.5","30.5","0.4","19.9","0.3","45.6","0.5","54.4","0.5","25.5","0.8","40.0","1.0","3.4","0.2","0.6","0.2","N","N","25.9","1.2","4.4","0.6","51.6","0.5","11.1","0.3","7.9","0.6","14.1","0.7","28.2","0.9","21.0","0.9","8.5","0.7","13.1","0.7","7.2","0.5","78.0","0.8","20.4","0.9","(X)","(X)","23.5","1.2","76.5","1.2","(X)","(X)"
"0600000US3602902000","Amherst town, Erie County, New York","94051","2709","20034","2338","19210","2107","30445","2682","24362","2350","44876","1875","49175","2282","82531","2838","N","N","5074","1235","N","N","N","N","N","N","N","N","N","N","81270","2829","1073","536","1803","658","16828","2118","18720","2148","11840","1801","22839","2474","20948","2187","91175","2752","43787","3164","87334","2793","5498","1498","81836","2912","81626","7661","(X)","(X)","21.3","2.3","20.4","2.5","32.4","2.7","25.9","2.2","47.7","1.7","52.3","1.7","87.8","1.6","N","N","5.4","1.3","N","N","N","N","N","N","N","N","N","N","86.4","1.8","1.1","0.6","1.9","0.7","17.9","2.1","19.9","2.2","12.6","1.9","24.3","2.5","22.3","2.3","96.9","0.8","46.6","3.2","(X)","(X)","6.3","1.7","93.7","1.7","(X)","(X)"
"0600000US3602911000","Buffalo city, Erie County, New York","184368","3584","51969","3167","48204","2599","53744","3121","30451","2116","85891","3031","98477","2719","94259","4121","66194","3357","7099","1488","N","N","N","N","11253","1758","N","N","21058","2062","87411","4238","7074","1453","14966","1825","50989","3559","43876","3247","18236","2061","30149","2609","19078","1804","162328","4040","49227","3063","177292","3539","40855","4459","136437","5772","41991","3633","(X)","(X)","28.2","1.5","26.1","1.5","29.2","1.6","16.5","1.1","46.6","1.2","53.4","1.2","51.1","1.8","35.9","1.9","3.9","0.8","N","N","N","N","6.1","0.9","N","N","11.4","1.1","47.4","1.9","3.8","0.8","8.1","1.0","27.7","1.8","23.8","1.7","9.9","1.1","16.4","1.4","10.3","1.0","88.0","1.3","26.7","1.7","(X)","(X)","23.0","2.6","77.0","2.6","(X)","(X)"
"0600000US3602915011","Cheektowaga town, Erie County, New York","68919","2117","11691","1817","18936","1743","21419","1968","16873","2059","32525","2003","36394","1835","58793","2782","N","N","N","N","N","N","N","N","N","N","N","N","N","N","57954","2733","833","408","2701","643","25708","2108","17778","2601","8016","1397","8322","1367","5561","1174","65385","2166","13883","1775","67930","2249","5579","1497","62351","2608","51765","3743","(X)","(X)","17.0","2.5","27.5","2.8","31.1","2.6","24.5","2.8","47.2","2.3","52.8","2.3","85.3","2.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84.1","2.5","1.2","0.6","3.9","0.9","37.3","3.0","25.8","3.6","11.6","2.1","12.1","2.0","8.1","1.6","94.9","1.1","20.1","2.4","(X)","(X)","8.2","2.2","91.8","2.2","(X)","(X)"
"0600000US3602975000","Tonawanda town, Erie County, New York","61187","1755","12353","1678","12424","1899","19276","2170","17134","2054","28997","1936","32190","1671","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","596","390","1627","562","16115","1978","13483","1687","7676","1281","14099","2000","7591","1556","58964","1748","21690","2438","60878","1755","5028","1406","55850","2169","61783","8642","(X)","(X)","20.2","2.7","20.3","3.3","31.5","3.4","28.0","3.0","47.4","2.6","52.6","2.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.0","0.6","2.7","0.9","26.3","3.1","22.0","2.8","12.5","2.1","23.0","3.1","12.4","2.6","96.4","1.1","35.4","3.8","(X)","(X)","8.3","2.3","91.7","2.3","(X)","(X)"
"0600000US3604710022","Brooklyn borough, Kings County, New York","1666176","11234","382018","4171","471284","6237","475600","5519","337274","3231","763086","7381","903090","6598","762073","8622","571022","7362","170321","5147","3675","1417","N","N","113253","7418","44973","3576","274580","6041","649791","5508","94207","5270","123087","5485","437877","10128","256484","8150","100183","4852","409035","7633","245303","7028","1448882","11458","654338","10336","1648449","11459","247197","9754","1401252","14248","70163","1500","(X)","(X)","22.9","0.2","28.3","0.3","28.5","0.2","20.2","0.2","45.8","0.3","54.2","0.3","45.7","0.4","34.3","0.4","10.2","0.3","0.2","0.1","N","N","6.8","0.4","2.7","0.2","16.5","0.3","39.0","0.3","5.7","0.3","7.4","0.3","26.3","0.5","15.4","0.5","6.0","0.3","24.5","0.5","14.7","0.4","87.0","0.4","39.3","0.6","(X)","(X)","15.0","0.6","85.0","0.6","(X)","(X)"
"0600000US3605530290","Greece town, Monroe County, New York","75906","2199","13729","1927","17418","1854","25144","2432","19615","2243","35518","1864","40388","1777","65838","3002","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63604","2916","1769","659","2696","923","21578","2014","14881","1958","11232","1841","15839","1959","7911","1377","71441","2320","23750","2188","75575","2187","4593","1476","70982","2574","64704","5701","(X)","(X)","18.1","2.6","22.9","2.5","33.1","2.8","25.8","2.8","46.8","1.9","53.2","1.9","86.7","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83.8","2.7","2.3","0.9","3.6","1.2","28.4","2.6","19.6","2.6","14.8","2.3","20.9","2.5","10.4","1.7","94.1","1.4","31.3","2.6","(X)","(X)","6.1","2.0","93.9","2.0","(X)","(X)"
"0600000US3605563000","Rochester city, Monroe County, New York","153987","4069","44704","3202","38036","2299","45449","2815","25798","1917","73928","3347","80059","2711","81315","4387","57480","2569","1915","731","N","N","N","N","N","N","N","N","26641","2016","66120","3970","6312","1109","18920","2307","42602","3729","34469","3170","12661","2067","23258","2625","15765","2275","128755","4411","39023","3137","146807","4182","33061","3372","113746","4859","37319","2432","(X)","(X)","29.0","1.8","24.7","1.6","29.5","1.5","16.8","1.2","48.0","1.5","52.0","1.5","52.8","2.2","37.3","1.9","1.2","0.5","N","N","N","N","N","N","N","N","17.3","1.2","42.9","2.0","4.1","0.7","12.3","1.5","27.7","2.3","22.4","2.0","8.2","1.3","15.1","1.7","10.2","1.5","83.6","1.7","25.3","2.0","(X)","(X)","22.5","2.3","77.5","2.3","(X)","(X)"
"0600000US3605934000","Hempstead town, Nassau County, New York","543478","7083","109651","4415","122886","4529","189103","4130","121838","4359","257179","4443","286299","5400","360160","8030","103036","3991","29834","3712","N","N","N","N","34857","5517","14736","3374","85870","5805","317248","6896","16712","2313","22228","3326","131042","6843","102182","5016","48573","4782","130158","5183","92583","5096","504538","7288","222741","6204","536278","6946","25805","3762","510473","7585","114702","4089","(X)","(X)","20.2","0.7","22.6","0.8","34.8","0.7","22.4","0.7","47.3","0.6","52.7","0.6","66.3","1.2","19.0","0.7","5.5","0.7","N","N","N","N","6.4","1.0","2.7","0.6","15.8","1.0","58.4","1.0","3.1","0.4","4.1","0.6","24.1","1.2","18.8","0.9","8.9","0.9","23.9","0.9","17.0","0.9","92.8","0.8","41.0","1.0","(X)","(X)","4.8","0.7","95.2","0.7","(X)","(X)"
"0600000US3605953000","North Hempstead town, Nassau County, New York","160572","5394","26200","2956","33093","2946","57669","3746","43610","3186","80842","3815","79730","3931","113410","6414","6771","1966","28279","2988","N","N","N","N","8313","3196","N","N","17873","3436","102766","5750","4662","1456","4611","1147","24508","2412","22323","2804","9986","1880","50491","3540","43991","3317","151299","5351","94482","4831","158505","5554","7342","2271","151163","5895","142116","8222","(X)","(X)","16.3","1.6","20.6","2.0","35.9","1.7","27.2","1.9","50.3","1.7","49.7","1.7","70.6","2.6","4.2","1.2","17.6","1.9","N","N","N","N","5.2","2.0","N","N","11.1","2.1","64.0","2.5","2.9","0.9","2.9","0.7","15.3","1.4","13.9","1.6","6.2","1.2","31.4","2.0","27.4","1.9","94.2","1.2","58.8","2.5","(X)","(X)","4.6","1.4","95.4","1.4","(X)","(X)"
"0600000US3605956000","Oyster Bay town, Nassau County, New York","226676","4534","40195","3653","41996","3292","87769","3255","56716","3640","109162","3049","117514","3364","187419","6591","N","N","23917","2960","N","N","N","N","4489","1848","3914","1668","14594","3067","179174","6697","4088","1352","4391","1044","47415","4047","38894","3040","16867","1819","65899","3480","49122","3278","218197","4823","115021","4386","223681","4595","8630","1971","215051","4832","134198","7779","(X)","(X)","17.7","1.5","18.5","1.4","38.7","1.4","25.0","1.5","48.2","1.0","51.8","1.0","82.7","2.0","N","N","10.6","1.3","N","N","N","N","2.0","0.8","1.7","0.7","6.4","1.4","79.0","2.2","1.8","0.6","1.9","0.5","20.9","1.7","17.2","1.3","7.4","0.8","29.1","1.5","21.7","1.4","96.3","0.8","50.7","1.7","(X)","(X)","3.9","0.9","96.1","0.9","(X)","(X)"
"0600000US3606144919","Manhattan borough, New York County, New York","1203078","11073","288961","5019","323829","6740","332144","4571","258144","2583","556606","6864","646472","6716","738372","10360","178424","4905","120678","5326","N","N","N","N","118979","8913","40504","4966","272753","7565","626938","5278","59710","4873","66155","5700","160441","10177","152379","8413","43633","4633","404046","11696","316714","10341","1077213","12313","720760","12086","1164840","11020","154823","9799","1010017","13253","95026","3476","(X)","(X)","24.0","0.4","26.9","0.4","27.6","0.3","21.5","0.3","46.3","0.3","53.7","0.3","61.4","0.8","14.8","0.4","10.0","0.4","N","N","N","N","9.9","0.7","3.4","0.4","22.7","0.5","52.1","0.5","5.0","0.4","5.5","0.5","13.3","0.8","12.7","0.7","3.6","0.4","33.6","1.0","26.3","0.8","89.5","0.7","59.9","0.9","(X)","(X)","13.3","0.8","86.7","0.8","(X)","(X)"
"0600000US3606773000","Syracuse city, Onondaga County, New York","105669","2618","32853","2360","23812","2182","29998","2321","19006","2063","47449","1979","58220","2269","64407","3688","28876","1975","4008","835","N","N","N","N","N","N","N","N","8625","1497","61061","3590","5098","1028","8816","1729","27221","3131","26886","2782","8203","1693","17309","1885","12136","1719","91755","3247","29445","2715","93919","3207","22762","3056","71157","3701","39963","1849","(X)","(X)","31.1","2.1","22.5","2.1","28.4","2.0","18.0","1.9","44.9","1.6","55.1","1.6","61.0","2.6","27.3","2.0","3.8","0.8","N","N","N","N","N","N","N","N","8.2","1.4","57.8","2.5","4.8","1.0","8.3","1.7","25.8","2.9","25.4","2.5","7.8","1.6","16.4","1.8","11.5","1.6","86.8","1.8","27.9","2.4","(X)","(X)","24.2","3.1","75.8","3.1","(X)","(X)"
"0600000US3608160323","Queens borough, Queens County, New York","1388231","13549","277788","6432","342537","6701","451171","6456","316735","4430","659702","8531","728529","7400","569549","8138","293487","6080","311371","7712","7601","1903","N","N","156520","9593","48810","5427","316661","9968","430290","3460","84451","4869","88186","4966","350866","10497","257548","8501","117949","6112","309413","8920","179818","7151","1215594","13628","489231","11164","1372218","13813","126777","6615","1245441","15012","77242","1812","(X)","(X)","20.0","0.4","24.7","0.4","32.5","0.4","22.8","0.3","47.5","0.3","52.5","0.3","41.0","0.6","21.1","0.4","22.4","0.5","0.5","0.1","N","N","11.3","0.6","3.5","0.4","22.8","0.6","31.0","0.4","6.1","0.4","6.4","0.3","25.3","0.7","18.6","0.6","8.5","0.4","22.3","0.6","13.0","0.5","87.6","0.5","35.2","0.7","(X)","(X)","9.2","0.5","90.8","0.5","(X)","(X)"
"0600000US3608570915","Staten Island borough, Richmond County, New York","339044","4468","66246","2133","78572","2474","118982","1963","75244","986","161276","2730","177768","2586","260901","4271","32488","1971","27610","2476","N","N","N","N","11772","3028","5446","1744","53806","2076","222062","2591","10949","2291","18955","2805","98598","5280","64417","5228","25376","2491","73385","5811","47364","3370","309140","5337","120749","6538","335530","4599","22061","3043","313469","5073","92351","5209","(X)","(X)","19.5","0.5","23.2","0.6","35.1","0.4","22.2","0.3","47.6","0.4","52.4","0.4","77.0","1.2","9.6","0.6","8.1","0.7","N","N","N","N","3.5","0.9","1.6","0.5","15.9","0.6","65.5","0.7","3.2","0.7","5.6","0.8","29.1","1.5","19.0","1.5","7.5","0.7","21.6","1.6","14.0","1.0","91.2","1.0","35.6","1.9","(X)","(X)","6.6","0.9","93.4","0.9","(X)","(X)"
"0600000US3608715968","Clarkstown town, Rockland County, New York","66096","2351","11385","1798","11797","1878","24976","2095","17938","1986","30439","1794","35657","1731","49234","3162","N","N","7166","1578","N","N","N","N","N","N","N","N","7524","2537","45110","2973","1268","624","2186","966","11926","2135","10495","2287","5493","1142","20931","1879","13797","1601","62642","2599","34728","2198","65542","2454","2827","1256","62715","2612","127021","10192","(X)","(X)","17.2","2.6","17.8","2.9","37.8","2.8","27.1","2.8","46.1","2.0","53.9","2.0","74.5","3.7","N","N","10.8","2.3","N","N","N","N","N","N","N","N","11.4","3.8","68.2","3.9","1.9","1.0","3.3","1.5","18.0","3.2","15.9","3.2","8.3","1.7","31.7","2.9","20.9","2.3","94.8","1.8","52.5","3.2","(X)","(X)","4.3","1.9","95.7","1.9","(X)","(X)"
"0600000US3608760510","Ramapo town, Rockland County, New York","68816","3582","19248","1933","15607","2022","21055","2033","12906","2044","32866","2233","35950","2451","51256","3406","11889","2022","N","N","N","N","N","N","2857","1419","N","N","6445","1902","48460","2997","1991","771","8552","1583","17880","2139","15417","1909","4703","1176","11395","1781","8878","1577","58273","3556","20273","2574","68088","3617","10265","1983","57823","3667","80823","6334","(X)","(X)","28.0","2.5","22.7","2.9","30.6","2.5","18.8","2.5","47.8","2.2","52.2","2.2","74.5","3.2","17.3","2.7","N","N","N","N","N","N","4.2","2.1","N","N","9.4","2.7","70.4","3.2","2.9","1.1","12.4","2.2","26.0","2.9","22.4","2.7","6.8","1.6","16.6","2.4","12.9","2.1","84.7","2.3","29.5","3.2","(X)","(X)","15.1","2.8","84.9","2.8","(X)","(X)"
"0600000US3609365508","Schenectady city, Schenectady County, New York","48725","1923","13435","1674","12534","1673","13895","1798","8861","1434","23926","1483","24799","1641","31647","2165","8673","1601","N","N","N","N","N","N","3418","1452","2439","931","N","N","N","N","1847","803","3236","1074","17258","2379","10524","1510","5808","1308","6240","1367","3812","1069","43642","2247","10052","1612","45835","2160","8773","1879","37062","2635","40418","4607","(X)","(X)","27.6","3.2","25.7","3.5","28.5","3.5","18.2","2.7","49.1","2.5","50.9","2.5","65.0","3.5","17.8","3.2","N","N","N","N","N","N","7.0","2.9","5.0","1.9","N","N","N","N","3.8","1.6","6.6","2.2","35.4","4.6","21.6","3.2","11.9","2.6","12.8","2.7","7.8","2.2","89.6","2.6","20.6","3.2","(X)","(X)","19.1","4.1","80.9","4.1","(X)","(X)"
"0600000US3610304000","Babylon town, Suffolk County, New York","156773","4166","33281","3470","32850","2568","57207","3931","33435","3266","74824","3311","81949","2932","104792","6033","27941","4588","4844","1625","N","N","N","N","13185","3655","N","N","25669","3682","92925","6076","4884","1538","9916","1949","46396","3984","32866","3667","16878","1953","29903","3427","15930","2466","141973","4696","45833","4576","155673","4297","11450","3270","144223","5262","100262","3829","(X)","(X)","21.2","2.0","21.0","1.8","36.5","2.1","21.3","2.0","47.7","1.5","52.3","1.5","66.8","3.2","17.8","2.9","3.1","1.0","N","N","N","N","8.4","2.3","N","N","16.4","2.4","59.3","3.3","3.1","1.0","6.3","1.2","29.6","2.4","21.0","2.2","10.8","1.3","19.1","2.1","10.2","1.6","90.6","1.6","29.2","2.8","(X)","(X)","7.4","2.1","92.6","2.1","(X)","(X)"
"0600000US3610310000","Brookhaven town, Suffolk County, New York","353581","6955","72101","4730","80076","4669","126240","5620","75164","4665","170684","4525","182897","4486","308330","8330","18286","3090","13438","1908","N","N","N","N","6924","2180","6251","1664","46929","4895","272944","8704","7991","1741","16487","3182","101980","5582","69856","4636","37957","3659","65804","4726","53506","4048","329103","6895","119310","5454","344522","6912","19082","3609","325440","7315","101631","2957","(X)","(X)","20.4","1.2","22.6","1.4","35.7","1.3","21.3","1.2","48.3","0.8","51.7","0.8","87.2","1.3","5.2","0.9","3.8","0.5","N","N","N","N","2.0","0.6","1.8","0.5","13.3","1.4","77.2","1.6","2.3","0.5","4.7","0.9","28.8","1.4","19.8","1.3","10.7","1.0","18.6","1.3","15.1","1.2","93.1","1.0","33.7","1.5","(X)","(X)","5.5","1.0","94.5","1.0","(X)","(X)"
"0600000US3610337000","Huntington town, Suffolk County, New York","151847","5321","24086","2754","27806","2683","60638","3978","39317","3832","73922","3384","77925","3439","134309","6099","6826","2796","5873","1699","N","N","N","N","3090","2135","N","N","10830","2537","126401","6769","2428","752","4947","1088","24462","2839","22998","2599","11671","1818","44192","3572","41149","2661","144472","5401","85341","3966","150646","5360","5990","1455","144656","5234","138315","5692","(X)","(X)","15.9","1.7","18.3","1.9","39.9","2.2","25.9","2.2","48.7","1.4","51.3","1.4","88.5","2.2","4.5","1.8","3.9","1.1","N","N","N","N","2.0","1.4","N","N","7.1","1.7","83.2","2.6","1.6","0.5","3.3","0.7","16.1","1.7","15.1","1.6","7.7","1.1","29.1","2.1","27.1","1.8","95.1","0.9","56.2","2.1","(X)","(X)","4.0","0.9","96.0","0.9","(X)","(X)"
"0600000US3610338000","Islip town, Suffolk County, New York","230809","7091","48485","3765","51980","3673","84633","4456","45711","3255","116423","4668","114386","4195","182085","8291","22236","4524","7094","1757","N","N","N","N","14216","4003","4163","1509","52613","5023","146433","8193","7779","1765","12443","2005","66853","5405","47398","4281","25641","2920","42487","3399","28208","2811","210587","6858","70695","4265","229127","7304","9699","1987","219428","7621","108204","8085","(X)","(X)","21.0","1.6","22.5","1.6","36.7","1.4","19.8","1.1","50.4","1.2","49.6","1.2","78.9","2.4","9.6","1.9","3.1","0.8","N","N","N","N","6.2","1.8","1.8","0.7","22.8","2.1","63.4","2.7","3.4","0.8","5.4","0.8","29.0","2.0","20.5","1.6","11.1","1.2","18.4","1.6","12.2","1.2","91.2","1.1","30.6","2.0","(X)","(X)","4.2","0.9","95.8","0.9","(X)","(X)"
"0600000US3610368000","Smithtown town, Suffolk County, New York","91727","2234","14388","2002","17278","1916","36754","2394","23307","2185","44253","1735","47474","1982","85752","2449","N","N","2872","988","N","N","N","N","N","N","N","N","N","N","81218","2964","1287","661","3041","979","19279","1933","18246","2456","7745","1426","21053","2135","21076","2123","87399","2423","42129","2681","90415","2186","2925","1192","87490","2535","121896","11759","(X)","(X)","15.7","2.0","18.8","2.3","40.1","2.4","25.4","2.2","48.2","1.6","51.8","1.6","93.5","1.6","N","N","3.1","1.1","N","N","N","N","N","N","N","N","N","N","88.5","2.1","1.4","0.7","3.3","1.1","21.0","2.1","19.9","2.5","8.4","1.5","23.0","2.3","23.0","2.4","95.3","1.3","45.9","3.1","(X)","(X)","3.2","1.3","96.8","1.3","(X)","(X)"
"0600000US3611930367","Greenburgh town, Westchester County, New York","64531","2387","9980","1805","14731","2009","26295","2644","13525","1966","30845","1782","33686","1599","45722","3238","8954","2298","5458","1468","N","N","N","N","N","N","N","N","7728","2037","42096","3403","674","418","1599","693","7811","1462","8202","1381","2869","851","20445","1782","22931","2317","62258","2507","43376","2720","63274","2629","3105","1194","60169","2850","150621","17093","(X)","(X)","15.5","2.6","22.8","3.3","40.7","3.6","21.0","2.9","47.8","1.9","52.2","1.9","70.9","4.0","13.9","3.5","8.5","2.3","N","N","N","N","N","N","N","N","12.0","3.3","65.2","4.3","1.0","0.7","2.5","1.1","12.1","2.2","12.7","2.1","4.4","1.4","31.7","2.5","35.5","3.2","96.5","1.1","67.2","3.2","(X)","(X)","4.9","1.9","95.1","1.9","(X)","(X)"
"0600000US3611949121","Mount Vernon city, Westchester County, New York","50049","2415","10172","1596","10004","1587","17137","2051","12736","1915","23377","2374","26672","1969","9948","2147","34070","3017","N","N","N","N","N","N","N","N","N","N","6054","2203","8977","2050","2250","882","5033","1420","12520","1867","10242","1651","4803","1377","8285","1345","6916","1748","42766","2767","15201","2343","49337","2460","6797","1866","42540","2569","56835","13145","(X)","(X)","20.3","3.0","20.0","3.3","34.2","3.3","25.4","3.7","46.7","3.7","53.3","3.7","19.9","4.2","68.1","5.0","N","N","N","N","N","N","N","N","N","N","12.1","4.4","17.9","4.0","4.5","1.8","10.1","2.8","25.0","3.4","20.5","3.3","9.6","2.7","16.6","2.6","13.8","3.3","85.4","3.1","30.4","4.3","(X)","(X)","13.8","3.6","86.2","3.6","(X)","(X)"
"0600000US3611950617","New Rochelle city, Westchester County, New York","54601","3586","10908","2000","9901","1793","16913","2132","16879","2517","24713","2669","29888","2638","34865","4149","10173","2241","3348","1388","N","N","N","N","4725","1966","N","N","13132","2758","27885","3885","3527","1233","3097","1077","11951","2004","8519","2225","4402","1413","12083","2306","11022","1865","47977","3544","23105","2807","52162","3623","4543","1421","47619","3920","76698","10980","(X)","(X)","20.0","3.4","18.1","3.4","31.0","3.2","30.9","3.8","45.3","3.6","54.7","3.6","63.9","6.1","18.6","4.3","6.1","2.5","N","N","N","N","8.7","3.5","N","N","24.1","4.8","51.1","6.0","6.5","2.2","5.7","2.0","21.9","3.2","15.6","3.9","8.1","2.6","22.1","3.8","20.2","3.4","87.9","2.8","42.3","4.5","(X)","(X)","8.7","2.8","91.3","2.8","(X)","(X)"
"0600000US3611984000","Yonkers city, Westchester County, New York","132680","4864","30233","3653","29787","3143","42961","3215","29699","3592","61196","3626","71484","3361","71500","5159","29186","4534","7851","2024","N","N","N","N","18789","4381","4499","1542","45250","4143","51840","3815","6781","1544","7855","1790","35248","3533","26408","3006","9966","1754","26375","2840","20047","2471","118044","4993","46422","4040","130919","4844","15185","3433","115734","5193","70678","8227","(X)","(X)","22.8","2.4","22.5","2.4","32.4","2.1","22.4","2.6","46.1","1.9","53.9","1.9","53.9","3.4","22.0","3.2","5.9","1.5","N","N","N","N","14.2","3.3","3.4","1.2","34.1","2.9","39.1","2.6","5.1","1.1","5.9","1.4","26.6","2.4","19.9","2.2","7.5","1.3","19.9","2.1","15.1","1.8","89.0","1.8","35.0","2.8","(X)","(X)","11.6","2.6","88.4","2.6","(X)","(X)"
"0600000US3801507200","Bismarck city, Burleigh County, North Dakota","56695","2185","13681","1010","14693","1262","16339","1177","11982","1270","27381","1425","29314","1309","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1052","609","1961","704","15629","2255","12563","1591","7656","1588","12898","1950","4936","1192","53682","2183","17834","2275","55004","2234","4430","1349","50574","2441","66415","9386","(X)","(X)","24.1","1.6","25.9","2.2","28.8","1.8","21.1","1.8","48.3","1.5","51.7","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.9","1.1","3.5","1.2","27.6","4.1","22.2","2.7","13.5","2.7","22.7","3.2","8.7","2.1","94.7","1.6","31.5","3.7","(X)","(X)","8.1","2.4","91.9","2.4","(X)","(X)"
"0600000US3801725700","Fargo city, Cass County, North Dakota","92798","3497","29807","2732","23384","2514","23592","1975","16015","1558","48083","2100","44715","2294","83803","3044","4798","1074","N","N","N","N","N","N","N","N","N","N","N","N","N","N","697","352","2498","1087","21049","3354","25216","2964","9703","1514","24258","2951","9377","1857","89603","3347","33635","3327","89070","3518","12492","1996","76578","3634","55673","5082","(X)","(X)","32.1","2.6","25.2","2.6","25.4","2.0","17.3","1.5","51.8","1.4","48.2","1.4","90.3","1.6","5.2","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.8","0.4","2.7","1.2","22.7","3.4","27.2","3.2","10.5","1.6","26.1","3.1","10.1","2.0","96.6","1.1","36.2","3.5","(X)","(X)","14.0","2.2","86.0","2.2","(X)","(X)"
"0600000US3903516000","Cleveland city, Cuyahoga County, Ohio","285935","5743","72181","3602","66973","3483","94052","4423","52729","3017","135296","4156","150639","3984","119959","5671","142863","4957","3734","1174","N","N","N","N","9899","2251","N","N","29366","2454","104730","4966","14251","2115","34235","2737","93446","5078","73215","4681","21754","2749","31310","2461","17724","1810","237449","5685","49034","3191","277043","5813","72454","4765","204589","6059","32205","1423","(X)","(X)","25.2","1.0","23.4","1.3","32.9","1.4","18.4","0.9","47.3","1.0","52.7","1.0","42.0","1.6","50.0","1.5","1.3","0.4","N","N","N","N","3.5","0.8","N","N","10.3","0.9","36.6","1.5","5.0","0.7","12.0","0.9","32.7","1.7","25.6","1.5","7.6","1.0","11.0","0.8","6.2","0.6","83.0","1.1","17.1","1.1","(X)","(X)","26.2","1.6","73.8","1.6","(X)","(X)"
"0600000US3903561000","Parma city, Cuyahoga County, Ohio","61321","2587","11781","1862","13314","1446","19465","2270","16761","2004","29797","1877","31524","1783","56170","2940","N","N","N","N","N","N","N","N","N","N","N","N","N","N","54100","2778","1457","594","3866","1028","25707","2311","13721","1773","4497","873","9234","1552","2839","640","55998","2368","12073","1742","60424","2732","4521","1270","55903","3024","58234","4309","(X)","(X)","19.2","2.9","21.7","2.6","31.7","3.1","27.3","3.0","48.6","2.1","51.4","2.1","91.6","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.2","2.2","2.4","1.0","6.3","1.6","41.9","3.3","22.4","2.9","7.3","1.4","15.1","2.4","4.6","1.1","91.3","1.8","19.7","2.7","(X)","(X)","7.5","2.1","92.5","2.1","(X)","(X)"
