"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0500000US49045","Tooele County, Utah","48276","476","10704","1091","15628","777","15351","1331","6593","241","23928","465","24348","362","N","N","N","N","N","N","N","N","N","N","N","N","N","N","5331","415","N","N","82","136","2904","1149","16265","2599","14999","2481","3999","1157","7181","1480","2846","1157","45290","1201","10027","1926","47984","711","1723","753","46261","962","81119","8307","(X)","(X)","22.2","2.3","32.4","1.6","31.8","2.6","13.7","0.5","49.6","0.7","50.4","0.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","11.0","0.8","N","N","0.2","0.3","6.0","2.4","33.7","5.3","31.1","5.2","8.3","2.4","14.9","3.1","5.9","2.4","93.8","2.4","20.8","4.0","(X)","(X)","3.6","1.6","96.4","1.6","(X)","(X)"
"0500000US49049","Utah County, Utah","403861","2658","152249","1705","111632","1708","90653","1152","49327","659","202539","1694","201322","1608","375210","3514","N","N","4133","876","N","N","3447","735","5195","2200","11979","2029","34557","2009","348668","1327","4286","1294","13410","1745","80019","5132","132610","4588","40245","3036","96431","4256","36860","2482","386165","3247","133291","4653","390770","2947","38231","3892","352539","4639","80745","2162","(X)","(X)","37.7","0.3","27.6","0.4","22.4","0.3","12.2","0.2","50.2","0.2","49.8","0.2","92.9","0.6","N","N","1.0","0.2","N","N","0.9","0.2","1.3","0.5","3.0","0.5","8.6","0.5","86.3","0.5","1.1","0.3","3.3","0.4","19.8","1.3","32.8","1.1","10.0","0.7","23.9","1.0","9.1","0.6","95.6","0.6","33.0","1.2","(X)","(X)","9.8","1.0","90.2","1.0","(X)","(X)"
"0500000US49053","Washington County, Utah","126332","1803","25190","1275","29296","1775","33122","987","38724","634","61246","1285","65086","1397","120077","1818","N","N","N","N","N","N","N","N","N","N","N","N","8540","1626","112946","474","1928","1185","6363","1298","29431","3496","40829","3633","16630","2400","18971","2520","12180","1844","118041","2417","31151","3438","125170","2110","9300","2642","115870","3050","63137","5938","(X)","(X)","19.9","1.0","23.2","1.3","26.2","0.8","30.7","0.5","48.5","0.8","51.5","0.8","95.0","1.1","N","N","N","N","N","N","N","N","N","N","N","N","6.8","1.2","89.4","1.3","1.5","0.9","5.0","1.0","23.3","2.8","32.3","2.8","13.2","1.9","15.0","2.0","9.6","1.4","93.4","1.3","24.7","2.7","(X)","(X)","7.4","2.1","92.6","2.1","(X)","(X)"
"0500000US49057","Weber County, Utah","180498","1899","45189","1234","53458","1449","51748","921","30103","487","90164","1300","90334","1057","166013","2643","N","N","N","N","N","N","N","N","2487","943","N","N","25250","1673","145549","498","3392","905","10768","1613","54612","3532","51352","3447","17619","2324","30845","2647","11910","1481","166338","2315","42755","3083","178527","2574","10514","1808","168013","3309","72995","3856","(X)","(X)","25.0","0.6","29.6","0.6","28.7","0.5","16.7","0.3","50.0","0.4","50.0","0.4","92.0","1.0","N","N","N","N","N","N","N","N","1.4","0.5","N","N","14.0","0.8","80.6","0.8","1.9","0.5","6.0","0.9","30.3","1.9","28.5","1.9","9.8","1.3","17.1","1.5","6.6","0.8","92.2","1.0","23.7","1.7","(X)","(X)","5.9","1.0","94.1","1.0","(X)","(X)"
"0500000US50007","Chittenden County, Vermont","128974","2244","36014","1310","28479","950","38910","771","25571","667","62393","1250","66581","1334","121323","910","2518","714","N","N","N","N","N","N","N","N","N","N","N","N","119326","714","2140","859","3747","1080","25063","2654","29122","2526","9775","1758","35457","2694","23670","2447","123087","2002","59127","3374","119772","2401","13446","2085","106326","3092","77113","3429","(X)","(X)","27.9","0.7","22.1","0.6","30.2","0.7","19.8","0.4","48.4","0.5","51.6","0.5","94.1","1.5","2.0","0.5","N","N","N","N","N","N","N","N","N","N","N","N","92.5","1.5","1.7","0.7","2.9","0.8","19.4","2.0","22.6","2.0","7.6","1.3","27.5","2.0","18.4","1.9","95.4","1.1","45.8","2.5","(X)","(X)","11.2","1.7","88.8","1.7","(X)","(X)"
"0500000US51003","Albemarle County, Virginia","82905","1299","18342","833","16827","834","26837","950","20899","713","38884","1165","44021","908","70025","1130","7403","732","3303","498","N","N","N","N","N","N","N","N","2449","1019","67791","575","1018","471","2723","1077","14661","2214","16216","1896","3660","935","23244","2231","21383","1820","79164","1624","44627","2506","76608","1681","4848","1146","71760","1965","86929","4609","(X)","(X)","22.1","0.8","20.3","0.9","32.4","1.1","25.2","0.9","46.9","1.0","53.1","1.0","84.5","0.6","8.9","0.9","4.0","0.6","N","N","N","N","N","N","N","N","3.0","1.2","81.8","1.2","1.2","0.6","3.3","1.3","17.7","2.7","19.6","2.2","4.4","1.1","28.0","2.6","25.8","2.2","95.5","1.3","53.8","3.0","(X)","(X)","6.3","1.5","93.7","1.5","(X)","(X)"
"0500000US51013","Arlington County, Virginia","170803","2772","43706","1820","56039","1982","46360","1672","24698","853","87374","1765","83429","2098","131304","2137","15102","1094","13495","1793","N","N","N","N","4142","1575","6123","1421","19381","1752","117352","1281","1651","902","3686","1434","10999","1757","15524","2018","7983","1592","65028","3850","65932","3456","165466","3027","130960","3571","167735","3196","9010","2205","158725","3846","127969","7139","(X)","(X)","25.6","0.9","32.8","1.0","27.1","0.9","14.5","0.5","51.2","0.8","48.8","0.8","76.9","1.1","8.8","0.6","7.9","1.0","N","N","N","N","2.4","0.9","3.6","0.8","11.3","0.9","68.7","1.0","1.0","0.5","2.2","0.8","6.4","1.0","9.1","1.2","4.7","0.9","38.1","2.1","38.6","2.0","96.9","1.0","76.7","1.7","(X)","(X)","5.4","1.3","94.6","1.3","(X)","(X)"
"0500000US51015","Augusta County, Virginia","60595","926","9439","430","13026","685","21447","462","16683","383","31391","974","29204","477","56219","521","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1705","690","5106","1390","25140","2134","12685","1630","3921","1254","8674","1519","3364","888","53784","1505","12038","1906","56071","1716","2669","979","53402","1574","63393","5778","(X)","(X)","15.6","0.7","21.5","0.9","35.4","0.7","27.5","0.7","51.8","1.0","48.2","1.0","92.8","1.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.8","1.1","8.4","2.3","41.5","3.5","20.9","2.7","6.5","2.0","14.3","2.5","5.6","1.5","88.8","2.5","19.9","3.2","(X)","(X)","4.8","1.7","95.2","1.7","(X)","(X)"
"0500000US51019","Bedford County, Virginia","62220","337","10468","617","11346","396","23191","708","17215","655","30505","230","31715","457","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2099","901","3795","1105","17414","2313","16433","2387","4307","846","11340","1821","6832","1232","56326","1439","18172","2348","61877","365","5512","1524","56365","1458","69335","6214","(X)","(X)","16.8","1.0","18.2","0.6","37.3","1.2","27.7","1.0","49.0","0.5","51.0","0.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.4","1.4","6.1","1.8","28.0","3.7","26.4","3.8","6.9","1.4","18.2","2.9","11.0","2.0","90.5","2.4","29.2","3.8","(X)","(X)","8.9","2.4","91.1","2.4","(X)","(X)"
"0500000US51041","Chesterfield County, Virginia","255298","2171","47833","1074","63700","1366","89882","1161","53883","628","119487","1359","135811","1255","172734","1705","62374","2268","8404","767","N","N","N","N","5676","1760","N","N","11571","1658","167164","957","3908","1154","12623","2032","64216","4508","56395","3944","21488","2668","60154","3740","36514","3249","238767","3353","96668","5315","252793","2516","13128","2559","239665","3294","82593","3334","(X)","(X)","18.7","0.3","25.0","0.5","35.2","0.4","21.1","0.3","46.8","0.3","53.2","0.3","67.7","0.6","24.4","0.8","3.3","0.3","N","N","N","N","2.2","0.7","N","N","4.5","0.6","65.5","0.5","1.5","0.5","4.9","0.8","25.2","1.7","22.1","1.5","8.4","1.0","23.6","1.4","14.3","1.3","93.5","0.8","37.9","2.0","(X)","(X)","5.2","1.0","94.8","1.0","(X)","(X)"
"0500000US51059","Fairfax County, Virginia","744298","8498","139184","3518","188282","4532","267002","3536","149830","2095","365610","5470","378688","5013","489383","5840","77972","3281","131437","4951","N","N","N","N","19114","3604","23076","3316","74698","4525","440323","3161","14249","2318","22160","3013","90944","5684","112776","6070","44902","3277","240514","6191","218753","6210","707889","8591","459267","7868","736348","8161","29395","4258","706953","9393","136369","2898","(X)","(X)","18.7","0.4","25.3","0.5","35.9","0.4","20.1","0.3","49.1","0.4","50.9","0.4","65.8","0.7","10.5","0.4","17.7","0.6","N","N","N","N","2.6","0.5","3.1","0.4","10.0","0.5","59.2","0.6","1.9","0.3","3.0","0.4","12.2","0.7","15.2","0.8","6.0","0.4","32.3","0.8","29.4","0.8","95.1","0.5","61.7","0.9","(X)","(X)","4.0","0.6","96.0","0.6","(X)","(X)"
"0500000US51061","Fauquier County, Virginia","52358","852","9385","823","11253","868","19954","842","11766","361","25158","496","27200","653","45528","678","N","N","N","N","N","N","N","N","N","N","N","N","2186","761","44105","202","815","335","2721","855","13790","1918","12880","1585","4312","954","11444","1556","6396","1200","48822","1092","17840","2003","52083","885","2500","907","49583","1283","106669","5737","(X)","(X)","17.9","1.5","21.5","1.6","38.1","1.5","22.5","0.7","48.0","0.7","52.0","0.7","87.0","0.9","N","N","N","N","N","N","N","N","N","N","N","N","4.2","1.4","84.2","1.3","1.6","0.6","5.2","1.6","26.3","3.7","24.6","3.0","8.2","1.8","21.9","2.9","12.2","2.3","93.2","1.7","34.1","3.8","(X)","(X)","4.8","1.7","95.2","1.7","(X)","(X)"
"0500000US51069","Frederick County, Virginia","65187","1600","11033","956","14776","851","23458","1268","15920","290","31511","823","33676","1100","59937","1616","N","N","N","N","N","N","N","N","N","N","N","N","3034","1191","57490","944","1757","724","5057","1712","21467","2379","14295","1935","4942","1133","10114","1689","7555","1299","58373","2557","17669","2104","64161","1625","3275","1124","60886","1872","86304","7613","(X)","(X)","16.9","1.3","22.7","1.3","36.0","1.5","24.4","0.6","48.3","0.8","51.7","0.8","91.9","1.1","N","N","N","N","N","N","N","N","N","N","N","N","4.7","1.7","88.2","1.7","2.7","1.1","7.8","2.6","32.9","3.3","21.9","3.0","7.6","1.7","15.5","2.6","11.6","2.0","89.5","3.1","27.1","3.2","(X)","(X)","5.1","1.7","94.9","1.7","(X)","(X)"
"0500000US51085","Hanover County, Virginia","82619","627","14235","969","18709","985","30350","715","19325","360","39323","421","43296","387","71631","687","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70630","446","1014","428","4650","1085","22712","2151","17524","1696","5906","1050","19363","2141","11450","1546","76955","1431","30813","2250","81289","782","3941","1375","77348","1564","90169","6384","(X)","(X)","17.2","1.1","22.6","1.2","36.7","0.9","23.4","0.4","47.6","0.3","52.4","0.3","86.7","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85.5","0.6","1.2","0.5","5.6","1.3","27.5","2.6","21.2","2.1","7.1","1.3","23.4","2.5","13.9","1.9","93.1","1.5","37.3","2.7","(X)","(X)","4.8","1.7","95.2","1.7","(X)","(X)"
"0500000US51087","Henrico County, Virginia","235594","2927","44967","1227","57218","2042","81384","1318","52025","880","108868","1747","126726","1872","138971","2342","76185","1744","11436","2052","N","N","N","N","N","N","7621","2833","7822","1649","134694","1763","4034","1200","14842","2656","58183","4289","52989","3703","16176","2457","53359","4257","36011","3207","216718","4172","89370","4894","233465","2906","16195","2672","217270","3974","67930","3302","(X)","(X)","19.1","0.4","24.3","0.7","34.5","0.5","22.1","0.4","46.2","0.5","53.8","0.5","59.0","0.9","32.3","0.8","4.9","0.9","N","N","N","N","N","N","3.2","1.2","3.3","0.7","57.2","0.8","1.7","0.5","6.3","1.1","24.7","1.8","22.5","1.6","6.9","1.0","22.6","1.7","15.3","1.4","92.0","1.2","37.9","1.9","(X)","(X)","6.9","1.1","93.1","1.1","(X)","(X)"
"0500000US51095","James City County, Virginia","59845","825","8599","772","12183","1180","19273","1109","19790","661","28336","803","31509","491","49061","876","N","N","N","N","N","N","N","N","N","N","N","N","N","N","46817","478","924","612","1714","816","11706","1863","11279","1584","4731","1081","15543","1624","13948","1813","57207","1513","29491","2255","59255","1031","2697","980","56558","1334","91888","6575","(X)","(X)","14.4","1.2","20.4","1.9","32.2","1.8","33.1","1.2","47.3","0.9","52.7","0.9","82.0","1.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78.2","1.0","1.5","1.0","2.9","1.4","19.6","3.2","18.8","2.6","7.9","1.8","26.0","2.7","23.3","3.0","95.6","2.0","49.3","3.7","(X)","(X)","4.6","1.6","95.4","1.6","(X)","(X)"
"0500000US51107","Loudoun County, Virginia","262259","3346","46760","1116","77462","2365","102860","1379","35177","1329","129437","2190","132822","2080","179608","2644","22039","1161","44440","2413","N","N","N","N","4071","1929","10616","2180","24960","2382","162746","1361","3257","997","8668","1758","32831","3230","44076","3656","18088","2547","94725","4380","60614","3571","250334","3526","155339","4807","261185","3433","7475","1932","253710","4363","154224","4839","(X)","(X)","17.8","0.4","29.5","0.7","39.2","0.5","13.4","0.5","49.4","0.5","50.6","0.5","68.5","1.0","8.4","0.4","16.9","0.9","N","N","N","N","1.6","0.7","4.0","0.8","9.5","0.8","62.1","0.8","1.2","0.4","3.3","0.7","12.5","1.2","16.8","1.4","6.9","1.0","36.1","1.6","23.1","1.3","95.5","0.7","59.2","1.7","(X)","(X)","2.9","0.7","97.1","0.7","(X)","(X)"
"0500000US51121","Montgomery County, Virginia","80153","1210","32789","1229","15129","649","19417","822","12818","334","40999","892","39154","891","71345","681","N","N","2436","743","N","N","N","N","N","N","N","N","N","N","69450","414","1152","688","1906","687","20826","2997","26837","2639","3660","1043","13721","2135","12051","2235","77095","1613","25772","2806","71301","2428","17072","2853","54229","2302","60527","4867","(X)","(X)","40.9","1.2","18.9","0.9","24.2","1.0","16.0","0.4","51.2","0.8","48.8","0.8","89.0","1.2","N","N","3.0","0.9","N","N","N","N","N","N","N","N","N","N","86.6","1.2","1.4","0.9","2.4","0.9","26.0","3.8","33.5","3.2","4.6","1.3","17.1","2.6","15.0","2.8","96.2","1.2","32.2","3.4","(X)","(X)","23.9","3.6","76.1","3.6","(X)","(X)"
"0500000US51153","Prince William County, Virginia","290939","4480","61337","2151","81441","2621","103261","2181","44900","1295","144844","2847","146095","3357","173647","3730","66257","3075","25061","1985","N","N","N","N","11175","2810","12341","2567","44466","2941","145660","1399","7867","1807","11824","1822","56554","4009","68017","3914","25558","2845","72656","4603","48463","3368","271248","5315","121119","5214","287827","4675","12195","2478","275632","5095","113334","3955","(X)","(X)","21.1","0.6","28.0","0.8","35.5","0.6","15.4","0.4","49.8","0.7","50.2","0.7","59.7","1.2","22.8","1.0","8.6","0.6","N","N","N","N","3.8","1.0","4.2","0.9","15.3","0.9","50.1","0.7","2.7","0.6","4.1","0.6","19.4","1.4","23.4","1.3","8.8","1.0","25.0","1.5","16.7","1.2","93.2","0.9","41.6","1.7","(X)","(X)","4.2","0.9","95.8","0.9","(X)","(X)"
"0500000US51161","Roanoke County, Virginia","73479","995","12173","566","15910","1057","24959","923","20437","409","34829","578","38650","725","66443","705","N","N","1566","701","N","N","N","N","N","N","N","N","N","N","N","N","906","405","5755","1718","19351","2300","13423","1752","8389","1693","16594","2331","9061","1574","66818","1953","25655","2560","71387","1345","4333","1302","67054","1751","71930","5592","(X)","(X)","16.6","0.8","21.7","1.3","34.0","1.2","27.8","0.6","47.4","0.6","52.6","0.6","90.4","0.9","N","N","2.1","0.9","N","N","N","N","N","N","N","N","N","N","N","N","1.2","0.6","7.8","2.3","26.3","3.2","18.3","2.4","11.4","2.3","22.6","3.1","12.3","2.2","90.9","2.3","34.9","3.4","(X)","(X)","6.1","1.8","93.9","1.8","(X)","(X)"
"0500000US51165","Rockingham County, Virginia","61345","1339","11692","580","13032","529","20856","773","15765","353","29774","843","31571","661","58665","781","N","N","N","N","N","N","N","N","N","N","N","N","2513","677","57093","334","2787","614","5133","1179","21990","2167","11952","1688","4181","921","8828","1235","6474","1091","53425","1899","15302","1574","59675","1455","3319","878","56356","1722","70597","5800","(X)","(X)","19.1","0.8","21.2","0.8","34.0","0.8","25.7","0.6","48.5","0.6","51.5","0.6","95.6","1.9","N","N","N","N","N","N","N","N","N","N","N","N","4.1","1.0","93.1","2.0","4.5","1.0","8.4","1.9","35.8","3.4","19.5","2.7","6.8","1.5","14.4","2.0","10.6","1.7","87.1","2.2","24.9","2.5","(X)","(X)","5.6","1.5","94.4","1.5","(X)","(X)"
"0500000US51177","Spotsylvania County, Virginia","96345","1372","18136","559","24273","907","34367","931","19569","630","47027","927","49318","859","72599","958","16236","995","N","N","N","N","N","N","1983","951","N","N","4791","1280","70328","387","1685","590","4667","1183","29665","2179","22512","1624","8969","1548","18498","1928","10349","1311","89993","1808","28847","2042","96084","1390","5286","1498","90798","1850","93899","7444","(X)","(X)","18.8","0.5","25.2","0.8","35.7","0.9","20.3","0.6","48.8","0.6","51.2","0.6","75.4","0.9","16.9","1.1","N","N","N","N","N","N","2.1","1.0","N","N","5.0","1.3","73.0","1.1","1.7","0.6","4.8","1.2","30.8","2.3","23.4","1.7","9.3","1.6","19.2","1.9","10.7","1.3","93.4","1.5","29.9","2.0","(X)","(X)","5.5","1.5","94.5","1.5","(X)","(X)"
"0500000US51179","Stafford County, Virginia","106043","1820","23682","534","28069","1520","38226","674","16066","488","54171","823","51872","1333","74066","1722","N","N","3338","629","N","N","N","N","3754","1207","N","N","9161","1429","69106","473","1451","781","3410","997","29720","3058","24389","2422","7761","1358","24286","2616","15026","1744","101182","1848","39312","2842","102371","2391","5014","1294","97357","2619","116811","7192","(X)","(X)","22.3","0.5","26.5","1.0","36.0","0.7","15.2","0.5","51.1","0.6","48.9","0.6","69.8","1.2","N","N","3.1","0.6","N","N","N","N","3.5","1.1","N","N","8.6","1.2","65.2","1.1","1.4","0.7","3.2","0.9","28.0","2.8","23.0","2.2","7.3","1.3","22.9","2.5","14.2","1.7","95.4","1.2","37.1","2.8","(X)","(X)","4.9","1.3","95.1","1.3","(X)","(X)"
"0500000US51199","York County, Virginia","50401","797","9512","1371","11853","1344","18096","1562","10940","592","24247","793","26154","876","37726","1050","N","N","N","N","N","N","N","N","N","N","N","N","N","N","36212","741","1298","543","1395","667","10578","2307","10203","1556","3648","1076","12451","1859","10828","1936","47708","1236","23279","2820","48608","1156","2870","1122","45738","1542","90678","9199","(X)","(X)","18.9","2.8","23.5","2.5","35.9","3.0","21.7","1.2","48.1","1.5","51.9","1.5","74.9","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71.8","1.0","2.6","1.1","2.8","1.3","21.0","4.6","20.2","3.1","7.2","2.1","24.7","3.7","21.5","3.8","94.7","1.9","46.2","5.5","(X)","(X)","5.9","2.3","94.1","2.3","(X)","(X)"
"0500000US51510","Alexandria city, Virginia","109615","2917","18463","1745","40485","1978","33084","1683","17583","818","52896","1892","56719","1710","76018","2239","22257","2123","4794","1409","N","N","N","N","2189","1132","4216","1419","11214","1874","68087","1525","572","401","3097","1097","9527","1746","13443","2167","5708","1888","37133","2781","40135","2693","105946","3127","77268","3243","108767","2893","5870","1621","102897","3207","112552","7016","(X)","(X)","16.8","1.5","36.9","1.4","30.2","1.4","16.0","0.7","48.3","1.0","51.7","1.0","69.3","1.8","20.3","1.8","4.4","1.3","N","N","N","N","2.0","1.0","3.8","1.3","10.2","1.6","62.1","1.7","0.5","0.4","2.8","1.0","8.7","1.6","12.3","1.9","5.2","1.7","33.9","2.3","36.6","2.4","96.7","1.2","70.5","2.5","(X)","(X)","5.4","1.5","94.6","1.5","(X)","(X)"
"0500000US51550","Chesapeake city, Virginia","178713","1749","35262","1040","48943","1316","61847","1272","32661","542","85538","1221","93175","1054","111592","1260","55564","1696","5818","746","N","N","N","N","N","N","N","N","7246","1223","106956","540","3356","1310","12714","2294","45222","3889","44387","3314","18752","2631","33602","3487","20680","2742","162643","3252","54282","4144","173944","2488","10182","2679","163762","3620","79659","4402","(X)","(X)","19.7","0.5","27.4","0.6","34.6","0.6","18.3","0.3","47.9","0.4","52.1","0.4","62.4","0.6","31.1","0.9","3.3","0.4","N","N","N","N","N","N","N","N","4.1","0.7","59.8","0.6","1.9","0.7","7.1","1.3","25.3","2.1","24.8","1.9","10.5","1.5","18.8","1.9","11.6","1.6","91.0","1.5","30.4","2.3","(X)","(X)","5.9","1.5","94.1","1.5","(X)","(X)"
"0500000US51650","Hampton city, Virginia","104321","827","26547","644","24806","740","31684","642","21284","311","49437","599","54884","685","44747","730","53313","1070","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1782","707","5794","1494","30835","2742","31680","2890","9736","1640","15161","2389","9333","1830","96745","1975","24494","2740","100065","1279","12058","2486","88007","2750","56954","5926","(X)","(X)","25.4","0.6","23.8","0.6","30.4","0.6","20.4","0.4","47.4","0.5","52.6","0.5","42.9","0.7","51.1","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.7","0.7","5.6","1.4","29.6","2.6","30.4","2.7","9.3","1.6","14.5","2.3","8.9","1.8","92.7","1.6","23.5","2.6","(X)","(X)","12.1","2.5","87.9","2.5","(X)","(X)"
"0500000US51680","Lynchburg city, Virginia","63636","1026","26395","1001","11685","732","13933","495","11623","164","29927","883","33709","613","43885","804","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1165","566","5590","1414","15935","2105","17443","1956","3965","967","12908","2013","6630","1032","56881","1881","19538","2489","55073","1750","8510","2533","46563","2733","53762","5608","(X)","(X)","41.5","1.1","18.4","1.1","21.9","0.8","18.3","0.3","47.0","0.9","53.0","0.9","69.0","1.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.8","0.9","8.8","2.2","25.0","3.3","27.4","3.2","6.2","1.5","20.3","3.1","10.4","1.6","89.4","2.5","30.7","3.7","(X)","(X)","15.5","4.5","84.5","4.5","(X)","(X)"
"0500000US51700","Newport News city, Virginia","130216","1781","35523","593","32721","1507","38370","904","23602","605","62124","1018","68092","1241","65944","1541","54083","1426","3479","685","N","N","N","N","N","N","N","N","7826","1082","60836","1181","2407","850","9286","2441","41725","3133","33498","3038","13333","2171","18549","2412","11418","1863","118523","3022","29967","3157","122357","2872","15099","2402","107258","3270","52707","3840","(X)","(X)","27.3","0.5","25.1","0.9","29.5","0.7","18.1","0.5","47.7","0.5","52.3","0.5","50.6","0.9","41.5","1.3","2.7","0.5","N","N","N","N","N","N","N","N","6.0","0.8","46.7","0.6","1.8","0.7","7.1","1.9","32.0","2.4","25.7","2.3","10.2","1.6","14.2","1.8","8.8","1.4","91.0","2.1","23.0","2.4","(X)","(X)","12.3","1.9","87.7","1.9","(X)","(X)"
"0500000US51710","Norfolk city, Virginia","188326","1584","68006","852","44580","1007","48108","1092","27632","548","98840","1217","89486","1002","94558","1119","77376","1384","5382","761","N","N","N","N","3235","1082","N","N","11496","1374","89300","435","3994","1592","14017","1970","58679","3311","51290","3298","13810","2123","29280","2669","17256","1697","170315","2873","46536","2996","163463","3452","24569","2669","138894","3884","52336","2230","(X)","(X)","36.1","0.4","23.7","0.5","25.5","0.5","14.7","0.3","52.5","0.4","47.5","0.4","50.2","0.6","41.1","0.8","2.9","0.4","N","N","N","N","1.7","0.6","N","N","6.1","0.7","47.4","0.4","2.1","0.8","7.4","1.0","31.2","1.7","27.2","1.8","7.3","1.1","15.5","1.4","9.2","0.9","90.4","1.3","24.7","1.6","(X)","(X)","15.0","1.6","85.0","1.6","(X)","(X)"
"0500000US51740","Portsmouth city, Virginia","72286","460","17321","831","18900","719","21815","439","14250","421","34110","369","38176","548","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1317","594","7895","1512","21137","2227","20754","2464","6820","1477","9588","1754","4775","992","63074","1611","14363","1940","68409","2080","10852","2057","57557","2552","51227","4281","(X)","(X)","24.0","1.2","26.1","1.0","30.2","0.6","19.7","0.6","47.2","0.6","52.8","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.8","0.8","10.9","2.1","29.2","3.0","28.7","3.4","9.4","2.1","13.3","2.4","6.6","1.4","87.3","2.2","19.9","2.7","(X)","(X)","15.9","2.9","84.1","2.9","(X)","(X)"
"0500000US51760","Richmond city, Virginia","179536","1581","51989","1027","47191","1022","49642","692","30714","455","83134","1128","96402","1113","87876","1272","81059","2455","N","N","N","N","N","N","699","418","N","N","3498","821","85406","925","3629","1254","17141","3093","41595","3472","40615","3902","8294","1566","43720","2915","24542","2124","158766","3914","68262","3453","170594","2627","29459","3636","141135","3876","52003","3329","(X)","(X)","29.0","0.5","26.3","0.5","27.7","0.3","17.1","0.2","46.3","0.4","53.7","0.4","48.9","0.4","45.1","1.4","N","N","N","N","N","N","0.4","0.2","N","N","1.9","0.4","47.6","0.4","2.0","0.7","9.5","1.7","23.2","2.0","22.6","2.1","4.6","0.9","24.4","1.6","13.7","1.2","88.4","2.0","38.0","1.9","(X)","(X)","17.3","2.1","82.7","2.1","(X)","(X)"
