"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"1600000US3988000","Youngstown city, Ohio","51193","1462","12674","1260","9967","1268","15914","1820","12638","1657","25461","1561","25732","1316","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1587","690","7019","1432","19316","1811","12529","1636","3657","1008","4969","972","2116","650","42587","1926","7085","1188","47179","2226","15014","1989","32165","2702","29716","3896","(X)","(X)","24.8","2.4","19.5","2.5","31.1","3.3","24.7","3.1","49.7","2.4","50.3","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.1","1.3","13.7","2.8","37.7","3.4","24.5","3.2","7.1","1.9","9.7","1.9","4.1","1.3","83.2","3.1","13.8","2.3","(X)","(X)","31.8","4.2","68.2","4.2","(X)","(X)"
"1600000US4009050","Broken Arrow city, Oklahoma","81316","2034","16155","1701","21699","1905","27276","2229","16186","1810","39178","1463","42138","1733","62886","2768","4369","1231","4024","1077","N","N","N","N","N","N","N","N","4442","1033","59844","2779","1502","473","3032","735","19744","1827","23134","1882","8698","1184","16921","1565","8285","1154","76782","2064","25206","1778","80818","2085","4733","816","76085","2267","74717","3833","(X)","(X)","19.9","2.1","26.7","2.5","33.5","2.4","19.9","2.1","48.2","1.5","51.8","1.5","77.3","2.4","5.4","1.5","4.9","1.4","N","N","N","N","N","N","N","N","5.5","1.3","73.6","2.6","1.8","0.6","3.7","0.9","24.3","2.1","28.4","2.2","10.7","1.4","20.8","1.9","10.2","1.4","94.4","1.0","31.0","2.2","(X)","(X)","5.9","1.0","94.1","1.0","(X)","(X)"
"1600000US4023200","Edmond city, Oklahoma","69534","2163","13777","2226","16565","1812","24981","2382","14211","1973","32712","1907","36822","1641","58884","2588","N","N","2511","1045","N","N","N","N","N","N","N","N","3397","1263","N","N","875","462","3053","940","11009","2109","17058","1927","4621","1314","20557","2140","12361","1796","65606","2532","32918","2336","68349","2301","4968","1175","63381","2443","88059","7846","(X)","(X)","19.8","3.1","23.8","2.8","35.9","3.1","20.4","2.6","47.0","2.0","53.0","2.0","84.7","2.9","N","N","3.6","1.5","N","N","N","N","N","N","N","N","4.9","1.8","N","N","1.3","0.7","4.4","1.4","15.8","2.9","24.5","2.7","6.6","1.9","29.6","2.8","17.8","2.7","94.4","1.5","47.3","3.2","(X)","(X)","7.3","1.7","92.7","1.7","(X)","(X)"
"1600000US4041850","Lawton city, Oklahoma","70222","1514","22300","956","19040","1487","18785","1819","10097","1056","36525","1215","33697","1086","42062","2111","N","N","N","N","N","N","N","N","N","N","N","N","N","N","37151","1255","913","404","5899","1762","24956","2455","20902","2132","4999","1129","7958","1551","4595","1119","63410","2211","12553","1796","62009","1854","10481","2990","51528","3122","47174","4265","(X)","(X)","31.8","1.2","27.1","2.0","26.8","2.5","14.4","1.4","52.0","1.2","48.0","1.2","59.9","2.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","52.9","1.6","1.3","0.6","8.4","2.5","35.5","3.4","29.8","2.9","7.1","1.6","11.3","2.2","6.5","1.6","90.3","2.4","17.9","2.5","(X)","(X)","16.9","4.7","83.1","4.7","(X)","(X)"
"1600000US4052500","Norman city, Oklahoma","94085","2882","32727","3018","20945","2042","24197","2257","16216","1977","44935","2548","49150","2154","75626","3481","N","N","2912","1017","N","N","N","N","N","N","N","N","6511","1444","71782","3273","1283","750","3303","1059","15966","2652","31646","2977","6974","1907","19273","2709","15640","2196","89499","2940","34913","3821","88289","3143","16596","2802","71693","3548","57879","4624","(X)","(X)","34.8","2.9","22.3","2.3","25.7","2.2","17.2","1.9","47.8","2.0","52.2","2.0","80.4","2.7","N","N","3.1","1.1","N","N","N","N","N","N","N","N","6.9","1.5","76.3","2.6","1.4","0.8","3.5","1.1","17.0","2.9","33.6","3.1","7.4","2.0","20.5","2.6","16.6","2.3","95.1","1.4","37.1","3.7","(X)","(X)","18.8","3.1","81.2","3.1","(X)","(X)"
"1600000US4055000","Oklahoma City city, Oklahoma","446732","5702","106035","4012","121274","4134","136549","5127","82874","3254","216740","4488","229992","4196","319411","6312","63009","3575","17498","2137","N","N","N","N","9336","2146","21464","2628","48720","3412","283302","5711","12514","2162","32918","3391","121174","5808","110410","5301","35374","3264","86559","4323","47783","2956","401300","6545","134342","4910","436228","6013","57531","3760","378697","6323","56791","1742","(X)","(X)","23.7","0.8","27.1","1.0","30.6","1.0","18.6","0.7","48.5","0.7","51.5","0.7","71.5","1.0","14.1","0.8","3.9","0.5","N","N","N","N","2.1","0.5","4.8","0.6","10.9","0.7","63.4","1.0","2.8","0.5","7.4","0.8","27.1","1.2","24.7","1.2","7.9","0.7","19.4","0.9","10.7","0.7","89.8","0.9","30.1","1.0","(X)","(X)","13.2","0.8","86.8","0.8","(X)","(X)"
"1600000US4075000","Tulsa city, Oklahoma","278352","3339","63506","2447","68819","2357","86738","2587","59289","2309","131712","2603","146640","2107","194675","3537","41086","2046","6193","1073","N","N","N","N","4329","1006","N","N","24155","1612","177088","3348","6840","1062","20981","1787","70586","3117","66746","2253","22795","1707","59606","2383","30798","2087","250531","3117","90404","3073","272850","3792","41970","2870","230880","4516","50163","1339","(X)","(X)","22.8","0.9","24.7","0.8","31.2","0.8","21.3","0.8","47.3","0.6","52.7","0.6","69.9","0.9","14.8","0.7","2.2","0.4","N","N","N","N","1.6","0.4","N","N","8.7","0.6","63.6","0.9","2.5","0.4","7.5","0.6","25.4","1.1","24.0","0.8","8.2","0.6","21.4","0.8","11.1","0.7","90.0","0.6","32.5","1.0","(X)","(X)","15.4","1.1","84.6","1.1","(X)","(X)"
"1600000US4105350","Beaverton city, Oregon","76941","3022","16897","3117","21951","2417","23515","2345","14578","2377","41252","3003","35689","2443","61493","3563","N","N","8245","1875","N","N","N","N","N","N","N","N","7833","2292","56368","3533","545","488","2773","923","16981","2920","17481","2593","7236","1992","21502","2632","10423","2036","73623","2888","31925","3194","76581","2988","6670","1799","69911","3275","72104","8827","(X)","(X)","22.0","3.8","28.5","3.0","30.6","2.9","18.9","3.1","53.6","2.9","46.4","2.9","79.9","3.8","N","N","10.7","2.4","N","N","N","N","N","N","N","N","10.2","2.9","73.3","4.0","0.7","0.6","3.6","1.2","22.1","3.6","22.7","3.4","9.4","2.6","27.9","3.4","13.5","2.6","95.7","1.3","41.5","4.0","(X)","(X)","8.7","2.3","91.3","2.3","(X)","(X)"
"1600000US4105800","Bend city, Oregon","77785","2576","14002","2307","22993","2426","25127","2369","15663","2218","40077","2119","37708","1817","72215","2826","N","N","N","N","N","N","N","N","N","N","N","N","6531","1365","N","N","1256","726","3385","1270","14220","2595","16996","2388","8666","1912","20216","2689","13046","2227","73144","2853","33262","3336","77553","2602","7659","1844","69894","2882","69916","9496","(X)","(X)","18.0","2.9","29.6","3.1","32.3","3.0","20.1","2.6","51.5","1.9","48.5","1.9","92.8","2.1","N","N","N","N","N","N","N","N","N","N","N","N","8.4","1.7","N","N","1.6","0.9","4.4","1.6","18.3","3.3","21.8","3.0","11.1","2.5","26.0","3.2","16.8","2.8","94.0","1.7","42.8","3.8","(X)","(X)","9.9","2.3","90.1","2.3","(X)","(X)"
"1600000US4123850","Eugene city, Oregon","138561","2868","41615","3022","31662","2452","34865","2430","30419","2579","66712","2563","71849","2084","120259","3606","N","N","3077","886","N","N","N","N","N","N","N","N","10580","1730","114577","3588","1291","583","3950","1097","25807","2904","45519","3338","10378","1639","28814","3613","22802","1746","133320","3140","51616","3934","133670","3426","21964","3519","111706","4163","52778","4837","(X)","(X)","30.0","2.0","22.9","1.9","25.2","1.6","22.0","1.8","48.1","1.3","51.9","1.3","86.8","1.7","N","N","2.2","0.6","N","N","N","N","N","N","N","N","7.6","1.2","82.7","1.7","0.9","0.4","2.9","0.8","18.6","2.0","32.9","2.4","7.5","1.2","20.8","2.5","16.5","1.2","96.2","0.9","37.3","2.6","(X)","(X)","16.4","2.5","83.6","2.5","(X)","(X)"
"1600000US4131250","Gresham city, Oregon","78413","4442","17908","2329","20147","2788","24060","2691","16298","2610","37860","3639","40553","2628","64452","4948","N","N","3633","1320","N","N","N","N","N","N","N","N","9570","2651","57464","5090","2985","1459","5929","1585","20865","2707","21598","2703","7398","1542","13034","2245","6604","1389","69499","4380","19638","2965","77851","4432","7749","2031","70102","4703","56880","6784","(X)","(X)","22.8","2.6","25.7","3.5","30.7","3.0","20.8","2.9","48.3","2.9","51.7","2.9","82.2","3.5","N","N","4.6","1.7","N","N","N","N","N","N","N","N","12.2","3.4","73.3","4.2","3.8","1.8","7.6","2.0","26.6","3.0","27.5","3.3","9.4","1.9","16.6","2.6","8.4","1.7","88.6","2.6","25.0","3.4","(X)","(X)","10.0","2.6","90.0","2.6","(X)","(X)"
"1600000US4134100","Hillsboro city, Oregon","68883","4105","15208","2794","20217","2938","21097","2806","12361","1652","32697","3112","36186","2175","51690","4655","N","N","4884","1639","N","N","N","N","5161","2476","N","N","12209","2818","46185","4881","1399","662","3025","1055","16162","2359","18252","2648","5505","1340","14795","2264","9745","1913","64459","4625","24540","3196","67778","4256","4826","1462","62952","4188","85376","7378","(X)","(X)","22.1","3.8","29.3","4.1","30.6","3.4","17.9","2.3","47.5","2.6","52.5","2.6","75.0","4.5","N","N","7.1","2.2","N","N","N","N","7.5","3.6","N","N","17.7","4.4","67.0","4.8","2.0","1.0","4.4","1.6","23.5","3.3","26.5","3.2","8.0","1.9","21.5","2.9","14.1","2.5","93.6","2.1","35.6","3.8","(X)","(X)","7.1","2.1","92.9","2.1","(X)","(X)"
"1600000US4147000","Medford city, Oregon","62647","2553","14697","1951","12869","1922","20120","2340","14961","2148","30626","1779","32021","2172","57027","2560","N","N","N","N","N","N","N","N","N","N","N","N","7493","1699","50962","3050","1442","823","4890","1703","20078","2624","16877","1937","5119","1186","9035","1648","5206","1196","56315","2911","14241","2133","61782","2726","7901","1897","53881","3119","53846","9072","(X)","(X)","23.5","3.1","20.5","3.3","32.1","3.1","23.9","3.0","48.9","2.4","51.1","2.4","91.0","1.9","N","N","N","N","N","N","N","N","N","N","N","N","12.0","2.8","81.3","3.2","2.3","1.3","7.8","2.7","32.0","3.9","26.9","3.1","8.2","1.9","14.4","2.5","8.3","1.8","89.9","2.9","22.7","3.1","(X)","(X)","12.8","3.0","87.2","3.0","(X)","(X)"
"1600000US4159000","Portland city, Oregon","502194","5587","103944","3338","165881","3620","145566","3778","86803","2786","247594","3912","254600","3860","409412","6262","26286","2413","34032","3006","N","N","N","N","4645","1399","22104","3143","32388","3141","384857","5800","8978","1906","17106","2399","75456","4602","110554","5431","33943","3281","155865","5818","100292","4849","476110","5948","256157","6692","491259","5666","55888","4989","435371","7207","78344","2595","(X)","(X)","20.7","0.6","33.0","0.7","29.0","0.7","17.3","0.5","49.3","0.5","50.7","0.5","81.5","0.9","5.2","0.5","6.8","0.6","N","N","N","N","0.9","0.3","4.4","0.6","6.4","0.6","76.6","0.9","1.8","0.4","3.4","0.5","15.0","0.9","22.0","1.0","6.8","0.6","31.0","1.2","20.0","0.9","94.8","0.6","51.0","1.3","(X)","(X)","11.4","1.0","88.6","1.0","(X)","(X)"
"1600000US4164900","Salem city, Oregon","121768","3504","30430","2429","31348","2245","37027","2593","22963","2264","58697","3089","63071","2725","101622","4492","N","N","3516","1037","N","N","N","N","6489","2207","N","N","17771","2336","92591","4304","3226","1177","7548","1569","27680","2820","37790","3971","9908","1743","22273","2654","13343","2089","110994","3554","35616","3149","116505","3477","13192","2133","103313","3897","62641","4817","(X)","(X)","25.0","1.8","25.7","1.7","30.4","2.0","18.9","1.7","48.2","1.9","51.8","1.9","83.5","2.5","N","N","2.9","0.8","N","N","N","N","5.3","1.8","N","N","14.6","2.0","76.0","2.4","2.6","1.0","6.2","1.3","22.7","2.1","31.0","3.3","8.1","1.4","18.3","2.0","11.0","1.7","91.2","1.6","29.2","2.4","(X)","(X)","11.3","1.8","88.7","1.8","(X)","(X)"
"1600000US4202000","Allentown city, Pennsylvania","81450","2947","25001","3103","20103","1837","23593","2363","12753","1699","39374","2314","42076","1991","58765","4281","12866","2008","N","N","N","N","N","N","5653","1987","N","N","36767","3396","31994","3951","5746","1577","7617","1579","33388","2982","19068","3705","5163","1256","7398","1819","3070","816","68087","3216","10468","1919","75279","4180","13673","2809","61606","4855","40857","6687","(X)","(X)","30.7","3.4","24.7","2.5","29.0","2.7","15.7","2.0","48.3","1.9","51.7","1.9","72.1","4.1","15.8","2.6","N","N","N","N","N","N","6.9","2.4","N","N","45.1","4.1","39.3","4.3","7.1","1.9","9.4","2.0","41.0","3.6","23.4","4.3","6.3","1.6","9.1","2.2","3.8","1.0","83.6","2.7","12.9","2.3","(X)","(X)","18.2","3.8","81.8","3.8","(X)","(X)"
"1600000US4206088","Bethlehem city, Pennsylvania","58666","3445","15943","2101","13264","2010","15748","2173","13711","2448","27747","2327","30919","2361","42222","3628","N","N","N","N","N","N","N","N","4927","1530","N","N","14637","2442","N","N","2188","790","4587","1225","18055","2212","13910","2073","3997","954","10970","1853","4959","1050","51891","3557","15929","2079","53549","3458","6319","1774","47230","3481","59411","6141","(X)","(X)","27.2","3.0","22.6","3.7","26.8","3.0","23.4","3.9","47.3","2.7","52.7","2.7","72.0","4.6","N","N","N","N","N","N","N","N","8.4","2.6","N","N","24.9","3.9","N","N","3.7","1.4","7.8","2.0","30.8","3.4","23.7","2.9","6.8","1.6","18.7","2.9","8.5","1.9","88.5","2.6","27.2","3.3","(X)","(X)","11.8","3.2","88.2","3.2","(X)","(X)"
"1600000US4224000","Erie city, Pennsylvania","72304","2430","16940","1799","18323","1661","21855","2292","15186","1604","35118","2063","37186","1937","56209","2830","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2142","795","7240","1365","27839","2712","14058","1834","6169","1423","10081","1768","4775","951","62922","2782","14856","2131","67693","2405","15728","2766","51965","3641","35623","1804","(X)","(X)","23.4","2.4","25.3","2.4","30.2","2.7","21.0","2.0","48.6","2.2","51.4","2.2","77.7","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.0","1.1","10.0","1.9","38.5","3.4","19.4","2.4","8.5","2.0","13.9","2.3","6.6","1.3","87.0","2.1","20.5","2.7","(X)","(X)","23.2","4.2","76.8","4.2","(X)","(X)"
"1600000US4260000","Philadelphia city, Pennsylvania","1147538","7237","288419","3546","313360","4391","331368","3941","214391","1663","527780","4169","619758","4600","497165","6496","476383","5589","65394","2982","N","N","N","N","72445","6995","30504","4901","138638","4677","450096","3660","41908","4206","105618","6242","377808","12111","223876","10438","66819","5550","199871","6639","131638","5886","1000012","9446","331509","6877","1113098","8159","224103","12244","888995","14376","48871","1915","(X)","(X)","25.1","0.3","27.3","0.3","28.9","0.3","18.7","0.2","46.0","0.2","54.0","0.2","43.3","0.5","41.5","0.4","5.7","0.3","N","N","N","N","6.3","0.6","2.7","0.4","12.1","0.4","39.2","0.3","3.7","0.4","9.2","0.5","32.9","1.0","19.5","0.9","5.8","0.5","17.4","0.6","11.5","0.5","87.1","0.6","28.9","0.6","(X)","(X)","20.1","1.1","79.9","1.1","(X)","(X)"
"1600000US4261000","Pittsburgh city, Pennsylvania","239526","4762","75279","3830","58838","2761","60227","3934","45182","2977","113264","3922","126262","3209","172954","5663","52127","3631","6233","1124","N","N","N","N","N","N","5732","1196","6156","1307","168878","5539","2348","789","10371","1982","62119","3647","49462","3271","17390","2148","56531","4164","41305","3105","226807","4906","97836","4718","220024","5496","37193","4156","182831","6553","53747","4442","(X)","(X)","31.4","1.5","24.6","1.2","25.1","1.5","18.9","1.1","47.3","1.1","52.7","1.1","72.2","1.6","21.8","1.5","2.6","0.5","N","N","N","N","N","N","2.4","0.5","2.6","0.5","70.5","1.6","1.0","0.3","4.3","0.8","25.9","1.5","20.6","1.3","7.3","0.9","23.6","1.5","17.2","1.3","94.7","0.9","40.8","1.7","(X)","(X)","16.9","1.9","83.1","1.9","(X)","(X)"
"1600000US4263624","Reading city, Pennsylvania","57454","2186","17643","1695","14011","1551","16842","1878","8958","1195","28985","1704","28469","2021","30463","3267","8026","1568","N","N","N","N","N","N","15420","2813","N","N","32938","2417","N","N","4642","1250","9283","1772","22141","2291","9640","1737","3704","1064","6362","1514","1682","582","43529","2500","8044","1494","55677","2209","10749","1707","44928","2395","38175","4628","(X)","(X)","30.7","2.7","24.4","2.7","29.3","2.9","15.6","2.0","50.4","2.6","49.6","2.6","53.0","5.2","14.0","2.8","N","N","N","N","N","N","26.8","4.8","N","N","57.3","3.8","N","N","8.1","2.2","16.2","2.9","38.5","3.8","16.8","3.0","6.4","1.8","11.1","2.6","2.9","1.0","75.8","3.6","14.0","2.6","(X)","(X)","19.3","3.0","80.7","3.0","(X)","(X)"
"1600000US4269000","Scranton city, Pennsylvania","59219","2064","14868","1861","14051","1574","16622","1808","13678","1866","29279","1454","29940","1454","52258","2202","N","N","N","N","N","N","N","N","N","N","N","N","5735","989","N","N","1621","638","4371","1085","22352","2334","13264","1893","3694","837","9526","1575","4391","903","53227","2298","13917","1775","54245","2501","12006","2522","42239","3011","40910","3334","(X)","(X)","25.1","3.0","23.7","2.7","28.1","2.8","23.1","3.0","49.4","1.7","50.6","1.7","88.2","1.7","N","N","N","N","N","N","N","N","N","N","N","N","9.7","1.6","N","N","2.7","1.1","7.4","1.8","37.7","3.5","22.4","3.1","6.2","1.4","16.1","2.6","7.4","1.5","89.9","2.1","23.5","3.0","(X)","(X)","22.1","4.5","77.9","4.5","(X)","(X)"
"1600000US4419180","Cranston city, Rhode Island","61529","2848","11105","2040","16480","2017","19783","2160","14161","1873","28451","2060","33078","2094","48920","3656","N","N","N","N","N","N","N","N","N","N","N","N","6665","1866","46266","3644","958","472","3685","1125","16610","2264","13724","2216","5867","1282","11801","1935","8884","1243","56886","2831","20685","2535","58485","2891","4752","1596","53733","2806","72316","6874","(X)","(X)","18.0","3.2","26.8","3.4","32.2","3.0","23.0","2.7","46.2","2.5","53.8","2.5","79.5","3.8","N","N","N","N","N","N","N","N","N","N","N","N","10.8","3.1","75.2","4.0","1.6","0.8","6.0","1.8","27.0","3.5","22.3","3.7","9.5","2.0","19.2","2.8","14.4","1.9","92.5","1.8","33.6","3.5","(X)","(X)","8.1","2.6","91.9","2.6","(X)","(X)"
"1600000US4454640","Pawtucket city, Rhode Island","49757","3042","11490","2129","11417","1943","17489","2220","9361","1544","24540","2600","25217","1652","33400","2990","7409","1945","N","N","N","N","N","N","4160","1322","N","N","9901","1970","28275","2865","3341","982","4111","949","18159","2461","10157","1762","3708","978","7218","1296","3063","878","42305","2849","10281","1654","49442","3052","5422","1352","44020","3094","54916","5948","(X)","(X)","23.1","4.1","22.9","4.1","35.1","3.4","18.8","2.7","49.3","3.1","50.7","3.1","67.1","4.0","14.9","3.9","N","N","N","N","N","N","8.4","2.6","N","N","19.9","4.0","56.8","4.4","6.7","1.9","8.3","1.8","36.5","4.1","20.4","3.3","7.5","2.1","14.5","2.4","6.2","1.7","85.0","2.5","20.7","3.0","(X)","(X)","11.0","2.7","89.0","2.7","(X)","(X)"
"1600000US4459000","Providence city, Rhode Island","120511","6210","40428","3602","28896","2957","30590","2971","20597","2215","55176","3896","65335","3778","73836","6635","22927","3230","5583","1733","N","N","N","N","11689","3221","5605","2217","43129","4452","50798","4350","6948","1932","6784","2392","37448","4229","27647","4180","5855","2255","19880","2889","15949","2191","106779","6373","35829","3657","106789","6350","21538","3020","85251","6179","51140","3168","(X)","(X)","33.5","2.3","24.0","2.3","25.4","2.0","17.1","1.6","45.8","1.9","54.2","1.9","61.3","4.4","19.0","2.6","4.6","1.4","N","N","N","N","9.7","2.7","4.7","1.8","35.8","3.0","42.2","3.0","5.8","1.6","5.6","1.9","31.1","3.4","22.9","3.1","4.9","1.8","16.5","2.2","13.2","1.8","88.6","2.7","29.7","2.8","(X)","(X)","20.2","2.7","79.8","2.7","(X)","(X)"
"1600000US4474300","Warwick city, Rhode Island","65150","1706","10171","1668","15509","1483","22635","2171","16835","1795","29848","1406","35302","1142","59906","1835","N","N","N","N","N","N","N","N","N","N","N","N","N","N","59206","1900","1255","760","3679","933","19181","1760","13603","1573","6545","1293","13028","1726","7859","1331","60216","2142","20887","2156","64893","1732","3883","1004","61010","1936","75146","5315","(X)","(X)","15.6","2.5","23.8","2.4","34.7","3.0","25.8","2.8","45.8","1.5","54.2","1.5","92.0","1.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90.9","1.9","1.9","1.2","5.6","1.4","29.4","2.7","20.9","2.4","10.0","1.9","20.0","2.5","12.1","2.0","92.4","2.0","32.1","3.1","(X)","(X)","6.0","1.5","94.0","1.5","(X)","(X)"
"1600000US4513330","Charleston city, South Carolina","111499","3922","28374","2761","33971","3001","26939","2746","22215","2346","50592","3055","60907","2668","88153","4152","N","N","2360","757","N","N","N","N","N","N","N","N","N","N","85918","4253","1378","724","2852","945","18238","2840","25476","2756","6721","1212","36381","3016","20453","2317","107269","3856","56834","3404","105948","4029","12769","2663","93179","4103","79517","4683","(X)","(X)","25.4","2.2","30.5","2.7","24.2","2.2","19.9","1.9","45.4","1.9","54.6","1.9","79.1","2.9","N","N","2.1","0.7","N","N","N","N","N","N","N","N","N","N","77.1","2.9","1.2","0.6","2.6","0.8","16.4","2.5","22.8","2.3","6.0","1.1","32.6","2.5","18.3","2.1","96.2","1.1","51.0","2.7","(X)","(X)","12.1","2.4","87.9","2.4","(X)","(X)"
"1600000US4516000","Columbia city, South Carolina","105052","2897","44737","2798","19927","2133","25918","2282","14470","1525","54041","2873","51011","2387","62807","3200","N","N","N","N","N","N","N","N","N","N","N","N","5931","1036","59011","3082","1411","478","7904","1462","25061","3149","29594","3041","5581","1205","22530","2220","12971","1709","95737","3204","35501","2740","79011","3964","16962","2515","62049","3484","47313","3361","(X)","(X)","42.6","2.4","19.0","2.0","24.7","2.1","13.8","1.4","51.4","2.1","48.6","2.1","59.8","2.6","N","N","N","N","N","N","N","N","N","N","N","N","5.6","1.0","56.2","2.5","1.3","0.5","7.5","1.4","23.9","2.8","28.2","2.9","5.3","1.1","21.4","2.0","12.3","1.6","91.1","1.6","33.8","2.4","(X)","(X)","21.5","2.8","78.5","2.8","(X)","(X)"
"1600000US4530850","Greenville city, South Carolina","55855","2701","17156","2241","11692","1408","16609","2262","10398","1412","25008","1963","30847","2098","40703","2940","N","N","N","N","N","N","N","N","N","N","N","N","1147","441","39746","2959","948","387","3763","1099","9485","1672","9783","1625","3673","926","17879","1679","10324","1410","51144","2845","28203","2464","52203","2910","6413","1208","45790","2984","58603","5114","(X)","(X)","30.7","3.8","20.9","2.7","29.7","3.6","18.6","2.1","44.8","2.7","55.2","2.7","72.9","3.7","N","N","N","N","N","N","N","N","N","N","N","N","2.1","0.8","71.2","3.7","1.7","0.7","6.7","2.0","17.0","2.9","17.5","2.8","6.6","1.6","32.0","2.7","18.5","2.3","91.6","2.0","50.5","3.6","(X)","(X)","12.3","2.3","87.7","2.3","(X)","(X)"
"1600000US4548535","Mount Pleasant town, South Carolina","69165","2676","8461","2032","19154","2724","24567","3033","16983","2434","32841","2174","36324","2278","65693","3159","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65253","3155","451","712","1892","903","6886","1926","10804","2313","4597","1844","26931","4052","17604","3056","66822","2934","44535","3277","68970","2601","2164","1112","66806","2781","123595","16786","(X)","(X)","12.2","2.8","27.7","4.0","35.5","4.0","24.6","3.5","47.5","2.6","52.5","2.6","95.0","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.3","2.4","0.7","1.0","2.7","1.3","10.0","2.7","15.6","3.4","6.6","2.6","38.9","5.4","25.5","4.5","96.6","2.0","64.4","4.0","(X)","(X)","3.1","1.6","96.9","1.6","(X)","(X)"
"1600000US4550875","North Charleston city, South Carolina","83857","3876","22676","2891","21517","3209","25658","3001","14006","2069","39873","3095","43984","2426","38290","3448","N","N","N","N","N","N","N","N","1546","803","N","N","2947","946","N","N","1167","510","9706","1698","24557","3203","17891","2845","8646","2003","15822","2584","6068","1614","72984","4277","21890","2900","79080","4055","9068","1796","70012","4814","54027","3962","(X)","(X)","27.0","3.1","25.7","3.7","30.6","3.1","16.7","2.5","47.5","2.4","52.5","2.4","45.7","4.2","N","N","N","N","N","N","N","N","1.8","1.0","N","N","3.5","1.1","N","N","1.4","0.6","11.6","2.1","29.3","3.5","21.3","3.2","10.3","2.3","18.9","2.9","7.2","1.9","87.0","2.2","26.1","3.2","(X)","(X)","11.5","2.5","88.5","2.5","(X)","(X)"
"1600000US4561405","Rock Hill city, South Carolina","56365","2529","13521","1734","15293","1911","17073","1701","10478","1528","24187","1948","32178","1607","33184","2985","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1415","704","2549","885","13141","1963","18978","2651","5323","1301","9122","1222","5837","1594","52401","2729","14959","1746","53715","2580","6637","2033","47078","2878","52140","3565","(X)","(X)","24.0","3.0","27.1","3.4","30.3","2.5","18.6","2.4","42.9","2.3","57.1","2.3","58.9","4.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.5","1.2","4.5","1.6","23.3","3.2","33.7","4.4","9.4","2.3","16.2","2.1","10.4","2.8","93.0","2.2","26.5","2.8","(X)","(X)","12.4","3.7","87.6","3.7","(X)","(X)"
